protein,size,pct,ipct
Q8WYJ6,367,0.08174386920980926,0.16893732970027248
P28069,291,0.28865979381443296,0.3642611683848797
Q96M61,343,0.20408163265306123,0.1924198250728863
Q9UPU3,1222,0.2144026186579378,0.046644844517184945
A6NM43,557,0.09515260323159784,0.05745062836624776
Q5UAW9,335,0.07761194029850746,0.20597014925373133
Q7Z5A8,133,0.0,0.007518796992481203
Q96A98,100,0.04,0.47
Q5TCZ1,1133,0.5489849955869374,0.1703442188879082
Q96PC2,410,0.18048780487804877,0.2121951219512195
Q7Z692,300,0.2966666666666667,0.2733333333333333
P41212,452,0.4690265486725664,0.21902654867256638
O94910,1474,0.2937584803256445,0.10244233378561737
O75380,124,0.12096774193548387,0.0967741935483871
Q5TAT6,717,0.2803347280334728,0.6345885634588564
Q8NFH3,380,0.07368421052631578,0.11578947368421053
O75762,1119,0.07238605898123325,0.08668453976764968
Q9UF12,536,0.15111940298507462,0.03171641791044776
P49116,596,0.3775167785234899,0.174496644295302
Q9Y2G7,519,0.16955684007707128,0.1233140655105973
Q96E35,227,0.0,0.16299559471365638
Q6ZNW5,385,0.0,0.023376623376623377
Q0VDF9,509,0.0,0.043222003929273084
Q8TER0,1413,0.13021939136588817,0.3467799009200283
Q2T9J0,566,0.028268551236749116,0.12190812720848057
P86496,221,0.4660633484162896,0.40271493212669685
Q5MAI5,379,0.1741424802110818,0.07651715039577836
O43684,328,0.0,0.006097560975609756
Q9P2W6,132,0.2803030303030303,0.7196969696969697
O43502,376,0.0797872340425532,0.15425531914893617
P78556,96,0.0,0.0
P17405,631,0.10776545166402536,0.08240887480190175
Q6IF82,309,0.0,0.009708737864077669
P12814,892,0.016816143497757848,0.01905829596412556
Q6PID8,442,0.13800904977375567,0.05656108597285068
P19875,107,0.0,0.009345794392523364
P09132,144,0.125,0.16666666666666666
Q9HA72,323,0.04953560371517028,0.12693498452012383
Q9ULG6,757,0.40554821664464996,0.26816380449141347
P10155,538,0.0,0.0037174721189591076
Q9NY64,477,0.0440251572327044,0.09643605870020965
O95721,258,0.1124031007751938,0.3798449612403101
Q96AZ1,226,0.03982300884955752,0.06637168141592921
A0A1B0GTR0,161,0.35403726708074534,0.6459627329192547
Q562F6,1265,0.8687747035573122,0.062450592885375494
Q9NYS0,192,0.046875,0.140625
Q96EK9,354,0.21468926553672316,0.08757062146892655
Q9BQ75,279,0.21863799283154123,0.053763440860215055
A0A0J9YXQ4,647,0.5904173106646059,0.08964451313755796
Q05923,314,0.009554140127388535,0.09872611464968153
Q5VT25,1732,0.15877598152424943,0.14665127020785218
Q8NGZ5,317,0.022082018927444796,0.15772870662460567
Q6ZSG1,346,0.47109826589595377,0.30346820809248554
Q96GI7,184,0.2826086956521739,0.5489130434782609
Q96KP6,325,0.17846153846153845,0.15076923076923077
Q6IEE8,588,0.08333333333333333,0.17857142857142858
Q9UNQ2,313,0.04153354632587859,0.04472843450479233
Q9UQK1,317,0.3217665615141956,0.3249211356466877
O94778,261,0.04980842911877394,0.04980842911877394
Q96A99,478,0.16527196652719664,0.12761506276150628
P36896,505,0.07326732673267326,0.18613861386138614
A1A5D9,508,0.20078740157480315,0.15354330708661418
C9JVI0,530,0.36981132075471695,0.09056603773584905
O75462,422,0.14928909952606634,0.17061611374407584
Q14114,963,0.21599169262720663,0.21079958463136034
A0A0A0MS14,117,0.0,0.008547008547008548
P02751,2477,0.15502624142107388,0.2712959224868793
Q8IY50,421,0.16389548693586697,0.09501187648456057
Q7Z739,585,0.5914529914529915,0.0735042735042735
Q9Y2Q0,1164,0.06013745704467354,0.07989690721649484
O75379,141,0.0,0.3546099290780142
P42127,132,0.30303030303030304,0.3333333333333333
O95782,977,0.10849539406345957,0.042988741044012284
O60499,249,0.040160642570281124,0.14056224899598393
Q5T6J7,187,0.0,0.13903743315508021
Q8WWH4,475,0.3136842105263158,0.2631578947368421
Q9UET6,329,0.0972644376899696,0.06990881458966565
Q9H0K6,701,0.12838801711840228,0.21540656205420827
Q96EF0,704,0.19176136363636365,0.09943181818181818
P11532,3685,0.09172320217096336,0.09090909090909091
Q14568,343,0.04956268221574344,0.17784256559766765
Q6N069,864,0.047453703703703706,0.09953703703703703
Q8N2M4,240,0.0,0.05416666666666667
O60422,494,0.5769230769230769,0.2125506072874494
O95045,317,0.01892744479495268,0.04416403785488959
Q9GZY8,342,0.30994152046783624,0.45321637426900585
P07510,517,0.0851063829787234,0.15087040618955513
Q9H2W1,248,0.18548387096774194,0.29435483870967744
O43237,492,0.3170731707317073,0.33739837398373984
O43252,624,0.02564102564102564,0.02564102564102564
Q56UQ5,140,0.0,0.2642857142857143
O75838,187,0.0,0.016042780748663103
Q9NZB8,636,0.19654088050314467,0.07861635220125786
Q9BY84,665,0.5368421052631579,0.0962406015037594
Q14004,1512,0.6898148148148148,0.09060846560846561
P52803,228,0.16666666666666666,0.18421052631578946
Q13405,166,0.0963855421686747,0.1144578313253012
Q8IV04,446,0.1860986547085202,0.08968609865470852
P47901,424,0.24056603773584906,0.1650943396226415
O43719,755,0.5470198675496689,0.1390728476821192
Q99932,485,0.5154639175257731,0.27835051546391754
Q14003,757,0.4108322324966975,0.11360634081902246
Q13769,683,0.05856515373352855,0.0951683748169839
P48556,350,0.2342857142857143,0.24857142857142858
Q9NVL1,165,0.5212121212121212,0.47878787878787876
Q92794,2004,0.6906187624750499,0.07035928143712575
Q9NVP1,670,0.27761194029850744,0.0791044776119403
Q96AG3,418,0.20574162679425836,0.0645933014354067
Q8WX92,580,0.04482758620689655,0.034482758620689655
Q9BZE4,634,0.033123028391167195,0.07570977917981073
Q8TDD5,553,0.059674502712477394,0.07956600361663653
Q9UER7,740,0.5202702702702703,0.11891891891891893
Q9UJS0,675,0.047407407407407405,0.15259259259259259
Q13838,428,0.07710280373831775,0.030373831775700934
P46734,347,0.0893371757925072,0.13256484149855907
O60683,326,0.03374233128834356,0.20245398773006135
O75628,298,0.13087248322147652,0.4463087248322148
O95544,446,0.13901345291479822,0.09865470852017937
Q99942,180,0.12222222222222222,0.5277777777777778
O60902,331,0.36253776435045315,0.43202416918429004
Q8N6T3,406,0.5221674876847291,0.17733990147783252
A0PJK1,596,0.008389261744966443,0.06879194630872483
Q9H205,316,0.028481012658227847,0.10126582278481013
Q9NRR1,136,0.0,0.0661764705882353
Q9P2X7,70,0.07142857142857142,0.9285714285714286
P46779,137,0.0,0.0
Q92529,594,0.44276094276094274,0.13468013468013468
O15327,924,0.10064935064935066,0.15584415584415584
Q9HB20,300,0.31666666666666665,0.13333333333333333
P43243,847,0.5053128689492326,0.2089728453364817
Q8N8S7,591,0.311336717428088,0.2470389170896785
Q9UHK0,495,0.5313131313131313,0.21818181818181817
A6NC57,917,0.1668484187568157,0.18974918211559433
Q8N2Z9,138,0.07971014492753623,0.16666666666666666
P48775,406,0.07635467980295567,0.0960591133004926
Q9ULG3,409,0.5574572127139364,0.2469437652811736
Q9UJ14,662,0.11933534743202417,0.03927492447129909
Q9NP79,307,0.247557003257329,0.11726384364820847
Q86TG1,271,0.0959409594095941,0.06642066420664207
Q86YW5,311,0.2540192926045016,0.36012861736334406
Q629K1,86,0.0,0.023255813953488372
P11487,239,0.1297071129707113,0.28451882845188287
Q8IZP9,1017,0.3352999016715831,0.22615535889872174
Q8TAI1,123,0.4796747967479675,0.5203252032520326
Q05315,142,0.0,0.0
P20142,388,0.007731958762886598,0.12886597938144329
Q6W0C5,159,0.1949685534591195,0.7924528301886793
O43559,492,0.540650406504065,0.2703252032520325
B7ZC32,967,0.06204756980351603,0.22130299896587383
Q9Y2X3,529,0.19848771266540643,0.07183364839319471
Q9ULM6,557,0.00718132854578097,0.04847396768402154
Q13608,980,0.23265306122448978,0.16428571428571428
P36508,570,0.4298245614035088,0.22631578947368422
P61964,334,0.029940119760479042,0.059880239520958084
Q9NQU5,681,0.4185022026431718,0.11013215859030837
O75394,65,0.0,0.0
P07199,599,0.3088480801335559,0.21368948247078465
Q8IWU2,1503,0.7212242182302062,0.08649367930805056
Q9UHP9,88,0.11363636363636363,0.42045454545454547
Q71UM5,84,0.0,0.0
P86791,482,0.006224066390041493,0.0995850622406639
Q8IY22,773,0.15523932729624837,0.059508408796895215
Q5W0Z9,365,0.1780821917808219,0.052054794520547946
Q96MH2,286,0.2097902097902098,0.32867132867132864
P48039,350,0.09142857142857143,0.10285714285714286
Q13009,1591,0.4852294154619736,0.08736643620364551
Q8NFW8,434,0.059907834101382486,0.03686635944700461
O00154,380,0.10526315789473684,0.04473684210526316
P07711,333,0.006006006006006006,0.04804804804804805
Q9BTP6,218,0.21100917431192662,0.3302752293577982
Q9BQ31,491,0.09572301425661914,0.19144602851323828
O95298,119,0.0,0.0
Q8N5P1,291,0.24398625429553264,0.35738831615120276
P01591,159,0.0,0.0
Q15813,527,0.0056925996204933585,0.1062618595825427
Q86WB7,457,0.04814004376367615,0.12691466083150985
O14646,1710,0.3719298245614035,0.15321637426900586
Q5D1E8,599,0.39232053422370616,0.1636060100166945
P35244,121,0.0,0.008264462809917356
Q9NQ89,552,0.025362318840579712,0.15760869565217392
P20592,715,0.13706293706293707,0.06293706293706294
Q16563,259,0.04633204633204633,0.20077220077220076
Q9Y6W6,482,0.2676348547717842,0.16390041493775934
P50570,870,0.1471264367816092,0.1310344827586207
Q01740,532,0.0,0.0
Q86V71,674,0.1884272997032641,0.16023738872403562
Q53H64,114,0.043859649122807015,0.34210526315789475
Q8NHP1,331,0.0,0.015105740181268883
Q9Y2C5,497,0.07042253521126761,0.11468812877263582
P83859,136,0.29411764705882354,0.6323529411764706
A0A0A6YYK4,115,0.008695652173913044,0.23478260869565218
Q2QL34,196,0.04081632653061224,0.17346938775510204
P19793,462,0.24891774891774893,0.16666666666666666
Q01105,290,0.10344827586206896,0.3448275862068966
Q69YH5,1023,0.772238514173998,0.22287390029325513
O76095,146,0.0821917808219178,0.2191780821917808
Q9P126,229,0.008733624454148471,0.11353711790393013
Q9NXS2,382,0.05759162303664921,0.12827225130890052
Q7RTU7,201,0.19402985074626866,0.43283582089552236
Q96PE2,2063,0.6126999515269026,0.08046534173533688
Q9NZH7,164,0.4573170731707317,0.29878048780487804
Q8IZI9,196,0.061224489795918366,0.11734693877551021
P78562,749,0.00801068090787717,0.014686248331108143
P35226,326,0.2331288343558282,0.19325153374233128
Q6P5R6,122,0.0,0.01639344262295082
Q9NZC7,414,0.043478260869565216,0.1111111111111111
Q8WWL7,1395,0.7956989247311828,0.015770609318996417
Q9Y587,144,0.0,0.0
Q96NJ1,140,0.9142857142857143,0.08571428571428572
Q6UWP8,590,0.4033898305084746,0.5966101694915255
B5MD39,225,0.0,0.0
Q8WXG8,99,0.0,0.010101010101010102
P01037,141,0.0,0.0
P0C7P2,107,0.2523364485981308,0.7476635514018691
O95832,211,0.023696682464454975,0.15639810426540285
Q8N752,337,0.06528189910979229,0.0712166172106825
Q5VUA4,2279,0.8323826239578762,0.08819657744624836
Q96PL2,329,0.2066869300911854,0.2127659574468085
Q52LG2,175,0.7257142857142858,0.2742857142857143
Q9BY77,421,0.30403800475059384,0.49643705463182897
Q9Y3B4,125,0.0,0.008
A6NGN9,336,0.13690476190476192,0.09226190476190477
Q6PD74,315,0.16507936507936508,0.10158730158730159
Q676U5,607,0.11202635914332784,0.12355848434925865
Q7Z4H4,148,0.3310810810810811,0.49324324324324326
O43511,780,0.06923076923076923,0.13974358974358975
Q6GMR7,532,0.0018796992481203006,0.05827067669172932
A0JP26,581,0.36316695352839934,0.08950086058519793
O60359,315,0.26666666666666666,0.3492063492063492
Q9H1Q7,454,0.3568281938325991,0.10572687224669604
P11801,424,0.23113207547169812,0.18396226415094338
Q92782,380,0.3447368421052632,0.1763157894736842
Q15848,244,0.13524590163934427,0.19672131147540983
P01133,1207,0.23777961888980945,0.21706710853355426
Q9BXY4,272,0.16544117647058823,0.26838235294117646
P07947,543,0.14917127071823205,0.022099447513812154
Q8N4U5,519,0.12716763005780346,0.10789980732177264
Q96PP9,640,0.0453125,0.065625
Q9UBD0,423,0.5886524822695035,0.24113475177304963
Q5MJ68,293,0.2627986348122867,0.23890784982935154
Q96NM4,488,0.6045081967213115,0.3360655737704918
A6NNF4,738,0.19241192411924118,0.15718157181571815
O60774,539,0.0,0.00927643784786642
Q5J8X5,152,0.0,0.0
P24347,488,0.17418032786885246,0.12295081967213115
P61587,244,0.19262295081967212,0.13524590163934427
G2XKQ0,101,0.0,0.22772277227722773
Q9BWX1,381,0.23622047244094488,0.09973753280839895
Q9Y2H0,992,0.7006048387096774,0.19153225806451613
Q07507,201,0.1044776119402985,0.08955223880597014
O00748,559,0.0,0.06082289803220036
P40855,299,0.16387959866220736,0.43478260869565216
A4D161,298,0.05704697986577181,0.19463087248322147
O14718,337,0.08011869436201781,0.09792284866468842
Q9UIK4,370,0.1,0.10540540540540541
Q9GZN1,396,0.0,0.0
Q96S15,790,0.22151898734177214,0.13544303797468354
Q6UX27,236,0.1864406779661017,0.1906779661016949
A0A576,114,0.0,0.0
Q13315,3056,0.03664921465968586,0.10732984293193717
P52565,204,0.0,0.004901960784313725
Q9BV81,110,0.0,0.00909090909090909
Q8NBJ5,622,0.05627009646302251,0.09163987138263666
Q7L775,607,0.011532125205930808,0.07084019769357495
P0CL80,117,0.008547008547008548,0.9914529914529915
Q9BXN6,97,0.08247422680412371,0.5773195876288659
Q7Z3B0,74,0.0,0.0
O60229,2986,0.13228399196249163,0.10415271265907569
Q96IW2,340,0.2235294117647059,0.45
P30926,498,0.13855421686746988,0.1566265060240964
Q99523,831,0.14681107099879662,0.048134777376654635
Q9BTD3,319,0.10658307210031348,0.11912225705329153
A0A075B6U6,113,0.0,0.0
P23284,216,0.0,0.1527777777777778
Q6UXB2,119,0.29411764705882354,0.7058823529411765
Q92736,4967,0.0690557680692571,0.12220656331789813
Q08AF8,430,0.386046511627907,0.16744186046511628
Q5VTR2,975,0.15384615384615385,0.2512820512820513
A6NFD8,242,0.371900826446281,0.2892561983471074
Q9UGM5,382,0.09424083769633508,0.15706806282722513
P11310,421,0.047505938242280284,0.0332541567695962
Q9NP86,173,0.005780346820809248,0.06936416184971098
Q96NC0,199,0.020100502512562814,0.4321608040201005
Q9BQE3,449,0.0,0.028953229398663696
Q86WT6,500,0.042,0.026
Q9H4B4,646,0.1609907120743034,0.12229102167182662
Q5QJ38,904,0.8528761061946902,0.11172566371681415
Q8NG98,312,0.0,0.10897435897435898
Q7Z401,1863,0.3607085346215781,0.11916264090177134
Q5JST6,749,0.025367156208277702,0.1375166889185581
O15111,745,0.08053691275167785,0.1221476510067114
Q8N972,641,0.0967238689547582,0.08892355694227769
P27169,355,0.0,0.0
Q5TG53,156,0.5641025641025641,0.4358974358974359
A0A1B0GVQ3,168,0.2857142857142857,0.5297619047619048
P10696,532,0.06203007518796992,0.06766917293233082
Q9Y442,160,0.925,0.075
Q8N1N4,520,0.34423076923076923,0.13653846153846153
Q9NS71,199,0.05025125628140704,0.20100502512562815
P15153,192,0.0,0.020833333333333332
P42702,1097,0.23609845031905197,0.07383773928896992
P20853,494,0.0,0.0
Q4AE62,458,0.16593886462882096,0.08078602620087336
P18084,799,0.04881101376720901,0.058823529411764705
Q9UKJ1,303,0.33663366336633666,0.2838283828382838
Q96SI9,672,0.27380952380952384,0.17559523809523808
P59922,312,0.0,0.02564102564102564
Q9GZT9,426,0.3145539906103286,0.1596244131455399
A8MXT2,336,0.21428571428571427,0.20833333333333334
P51531,1590,0.30251572327044024,0.27044025157232704
P30613,574,0.07142857142857142,0.027874564459930314
Q9NSA3,81,0.0,0.4691358024691358
Q9NXW9,302,0.006622516556291391,0.056291390728476824
Q9H869,796,0.5954773869346733,0.1670854271356784
Q8NDX5,983,0.6998982706002035,0.18311291963377416
A0A1B0GTH6,734,0.771117166212534,0.12942779291553133
Q9ULH7,1088,0.6378676470588235,0.2113970588235294
Q8IWU9,490,0.09387755102040816,0.10408163265306122
Q8IVL5,708,0.0847457627118644,0.09463276836158192
Q9P283,1151,0.17549956559513466,0.12163336229365769
Q15633,366,0.2103825136612022,0.1885245901639344
Q07326,219,0.0,0.0
Q8N7M0,179,0.2122905027932961,0.12849162011173185
Q9NSK7,152,0.18421052631578946,0.8026315789473685
Q5XKP0,118,0.0,0.0
P54707,1039,0.04042348411934552,0.012512030798845043
Q969M3,257,0.3151750972762646,0.17120622568093385
Q9NPI6,582,0.5773195876288659,0.13573883161512026
O00337,649,0.09399075500770417,0.02157164869029276
Q9H0K1,926,0.5518358531317494,0.13822894168466524
Q9BTM1,129,0.0,0.0
Q9H2S6,317,0.17034700315457413,0.26498422712933756
A2RU37,121,0.9090909090909091,0.09090909090909091
Q99717,465,0.14623655913978495,0.14838709677419354
P33527,1531,0.0659699542782495,0.045721750489875895
P35712,828,0.5954106280193237,0.21739130434782608
Q96E17,227,0.13656387665198239,0.15859030837004406
P04001,364,0.11813186813186813,0.10164835164835165
Q96QZ0,392,0.03316326530612245,0.07397959183673469
Q5JTH9,1297,0.16037008481110254,0.1110254433307633
Q02535,119,0.18487394957983194,0.5546218487394958
Q6VVB1,395,0.035443037974683546,0.13670886075949368
Q14684,758,0.5369393139841688,0.16094986807387862
Q5VV43,1072,0.29850746268656714,0.05690298507462686
Q3SXZ3,478,0.2112970711297071,0.1108786610878661
Q9UKV8,859,0.015133876600698487,0.050058207217694994
Q9UPW6,733,0.3328785811732606,0.2373806275579809
Q7Z769,313,0.0,0.003194888178913738
Q96T58,3664,0.6247270742358079,0.2205240174672489
O14599,106,0.6415094339622641,0.3584905660377358
P0DPF2,5207,0.9652391012099097,0.03476089879009026
Q03431,593,0.2563237774030354,0.2175379426644182
Q6ZRF7,136,0.14705882352941177,0.625
O00253,132,0.1893939393939394,0.2878787878787879
Q7Z3S9,236,0.012711864406779662,0.13983050847457626
Q8WZ26,134,0.35074626865671643,0.6044776119402985
Q86W74,228,0.05263157894736842,0.29385964912280704
A8TX70,2615,0.21491395793499043,0.10936902485659655
Q96M98,296,0.20945945945945946,0.14527027027027026
Q9BTE7,237,0.10548523206751055,0.0759493670886076
P19971,482,0.01867219917012448,0.04771784232365145
A0A1W2PR95,340,0.04411764705882353,0.3735294117647059
P0C6P0,100,0.06,0.84
P00167,134,0.04477611940298507,0.2537313432835821
O95429,457,0.5842450765864332,0.23413566739606126
Q13470,666,0.24324324324324326,0.14864864864864866
Q92823,1304,0.1303680981595092,0.11042944785276074
Q19T08,205,0.43902439024390244,0.47804878048780486
P62256,183,0.03825136612021858,0.16939890710382513
Q5VZ46,1190,0.8403361344537815,0.15042016806722688
O43508,249,0.1606425702811245,0.23694779116465864
Q6PKX4,331,0.2054380664652568,0.22356495468277945
O14593,260,0.19615384615384615,0.15
P56748,225,0.1111111111111111,0.10222222222222223
Q9HC16,384,0.0,0.015625
Q5T5A8,94,0.26595744680851063,0.7340425531914894
Q9ULI0,1458,0.45747599451303156,0.11591220850480109
Q9Y5I7,305,0.30491803278688523,0.11475409836065574
Q96FH0,119,0.0,0.0
E7ETH6,402,0.5298507462686567,0.18407960199004975
Q9NTU4,200,0.37,0.325
P86452,979,0.33605720122574056,0.17364657814096016
Q6N075,450,0.022222222222222223,0.06
Q9BQ67,446,0.05605381165919283,0.03811659192825112
P23975,617,0.06482982171799027,0.07617504051863858
Q14008,2032,0.2076771653543307,0.12057086614173228
Q96KR6,192,0.09895833333333333,0.3333333333333333
Q92466,427,0.11241217798594848,0.05620608899297424
Q02548,391,0.4859335038363171,0.22762148337595908
Q9Y3I0,505,0.0,0.0
Q9H310,441,0.031746031746031744,0.06349206349206349
A0A1B0GUW6,1196,0.9381270903010034,0.033444816053511704
Q9NU19,505,0.2693069306930693,0.0891089108910891
Q9H930,580,0.3086206896551724,0.14482758620689656
A8MVW0,826,0.5012106537530266,0.18886198547215496
Q5GAN6,216,0.3101851851851852,0.25462962962962965
Q9UHB4,597,0.0,0.005025125628140704
P24903,491,0.0,0.0
E7EW31,1015,0.8068965517241379,0.1724137931034483
P19622,333,0.4144144144144144,0.4264264264264264
Q8N4N8,673,0.2050520059435364,0.14710252600297177
Q9NNW5,1121,0.024977698483496878,0.12488849241748438
Q12791,1236,0.20631067961165048,0.1156957928802589
Q86SX3,495,0.23636363636363636,0.4303030303030303
A0A1B0GWK0,134,0.0,0.22388059701492538
A6NDB9,673,0.7087667161961367,0.20356612184249628
Q9NS39,739,0.26116373477672533,0.14208389715832206
Q9NYW8,714,0.2661064425770308,0.20728291316526612
Q9UHR6,403,0.1315136476426799,0.20843672456575682
Q7Z4H3,204,0.0,0.0392156862745098
Q96A33,483,0.17184265010351968,0.10351966873706005
Q2TB18,679,0.08394698085419734,0.11929307805596466
Q16831,310,0.0032258064516129032,0.04516129032258064
Q9BY66,1539,0.18648473034437946,0.16439246263807666
Q6P2D8,792,0.476010101010101,0.2563131313131313
Q15714,1073,0.8546132339235788,0.097856477166822
Q86WN2,208,0.0673076923076923,0.10576923076923077
Q8NHV4,660,0.38333333333333336,0.05
Q9HBT8,521,0.3761996161228407,0.09021113243761997
Q01851,419,0.4606205250596659,0.2243436754176611
Q96HL8,342,0.14619883040935672,0.2777777777777778
Q7Z7B8,93,0.1827956989247312,0.3870967741935484
O75324,88,0.19318181818181818,0.5340909090909091
Q16629,238,0.37815126050420167,0.42016806722689076
Q96MZ0,367,0.10354223433242507,0.18528610354223432
P43489,277,0.17689530685920576,0.34657039711191334
Q8N0Z6,440,0.0,0.015909090909090907
Q9NUP1,217,0.14285714285714285,0.45161290322580644
Q53H96,274,0.0,0.014598540145985401
P20292,161,0.0,0.012422360248447204
Q569H4,304,0.2565789473684211,0.618421052631579
Q96G01,975,0.2994871794871795,0.17846153846153845
Q86T03,277,0.21660649819494585,0.26714801444043323
Q6ZNB5,142,0.09154929577464789,0.2323943661971831
Q16082,182,0.08241758241758242,0.2692307692307692
Q5JU00,501,0.15568862275449102,0.13373253493013973
Q7Z6K3,402,0.07213930348258707,0.2537313432835821
Q9Y316,297,0.0,0.003367003367003367
Q9BXM9,530,0.1018867924528302,0.1320754716981132
Q96JT2,553,0.1609403254972875,0.12839059674502712
P61565,698,0.17478510028653296,0.4197707736389685
Q86TN4,253,0.09486166007905138,0.15019762845849802
Q15124,567,0.0,0.007054673721340388
P25490,414,0.6376811594202898,0.0748792270531401
Q3T8J9,2241,0.6572958500669344,0.15484158857652833
Q9HCM9,518,0.0444015444015444,0.17567567567567569
Q00653,900,0.20777777777777778,0.14666666666666667
A6NDI0,452,0.01991150442477876,0.13938053097345132
Q96AH8,199,0.0,0.03015075376884422
O75022,631,0.26465927099841524,0.11410459587955626
Q6UX82,237,0.1308016877637131,0.16033755274261605
Q8TD84,2053,0.23818801753531418,0.04870920603994155
Q8N127,324,0.0,0.10185185185185185
Q12766,1538,0.4986996098829649,0.11508452535760728
O43681,348,0.07183908045977011,0.3505747126436782
Q9BTT4,135,0.0,0.022222222222222223
O15488,501,0.3373253493013972,0.08982035928143713
Q14DG7,1078,0.26159554730983303,0.19573283858998144
Q7Z7C8,310,0.2,0.16451612903225807
P35658,2090,0.6684210526315789,0.06698564593301436
Q12951,378,0.4973544973544973,0.30158730158730157
Q9BY07,1137,0.26561125769569044,0.17502198768689534
P02818,100,0.06,0.55
Q96BJ3,306,0.0718954248366013,0.10457516339869281
Q53EL6,469,0.2068230277185501,0.17484008528784648
Q96R27,311,0.0,0.10932475884244373
O00155,361,0.11080332409972299,0.11911357340720222
O76024,890,0.11573033707865168,0.2449438202247191
Q4U2R6,128,0.0234375,0.2265625
O43683,1085,0.4396313364055299,0.08571428571428572
Q9HBL7,147,0.0,0.0
Q6ZSR3,168,0.625,0.375
Q8N9W4,909,0.42464246424642466,0.24532453245324531
O95631,604,0.03145695364238411,0.09933774834437085
Q13190,355,0.19718309859154928,0.3295774647887324
P60509,514,0.2918287937743191,0.4066147859922179
Q9BWS9,393,0.05089058524173028,0.030534351145038167
P06280,429,0.027972027972027972,0.04428904428904429
Q9NYK6,297,0.31986531986531985,0.23905723905723905
Q8NA23,367,0.11171662125340599,0.0326975476839237
Q4KMZ1,466,0.7253218884120172,0.13304721030042918
O94777,84,0.0,0.011904761904761904
P03928,68,0.0,0.7058823529411765
O43526,872,0.5068807339449541,0.12155963302752294
Q9UPN9,1127,0.4605146406388642,0.2023070097604259
P59827,614,0.2280130293159609,0.22149837133550487
Q8NB78,822,0.058394160583941604,0.052311435523114354
Q14833,912,0.09100877192982457,0.03618421052631579
B1AMM8,73,0.7397260273972602,0.2602739726027397
Q5T215,181,0.0,0.0718232044198895
Q92636,917,0.020719738276990186,0.08287895310796074
Q9UFN0,247,0.05263157894736842,0.08097165991902834
Q6ZRP5,223,0.8071748878923767,0.19282511210762332
Q9H832,354,0.22033898305084745,0.09887005649717515
Q5T481,1227,0.713121434392828,0.1426242868785656
Q86UU5,652,0.7791411042944786,0.22085889570552147
Q9ULM3,1422,0.6265822784810127,0.1308016877637131
Q8WWF6,145,0.31724137931034485,0.33793103448275863
Q8IXB3,177,0.423728813559322,0.4124293785310734
O95376,493,0.07302231237322515,0.034482758620689655
Q9H5Z6,455,0.42417582417582417,0.15824175824175823
Q53GS9,565,0.16106194690265488,0.03185840707964602
Q96DH6,328,0.4298780487804878,0.13109756097560976
O60522,2096,0.30486641221374045,0.16889312977099236
Q96P67,336,0.002976190476190476,0.12202380952380952
Q8NDH6,482,0.34854771784232363,0.1887966804979253
E0CX11,47,0.0,0.0
P59046,1061,0.06786050895381715,0.21677662582469368
Q96EY7,689,0.1204644412191582,0.10740203193033382
P53673,196,0.0,0.04081632653061224
P16671,472,0.0,0.00423728813559322
Q9BTV6,452,0.14823008849557523,0.13495575221238937
Q0IIM8,1120,0.11785714285714285,0.18125
Q6Y288,498,0.08835341365461848,0.07429718875502007
Q8TD26,2715,0.5020257826887661,0.143646408839779
Q5SYC1,327,0.1620795107033639,0.05504587155963303
Q504Y2,493,0.1440162271805274,0.1075050709939148
Q96MM3,310,0.5096774193548387,0.1
O75901,435,0.18160919540229886,0.3310344827586207
Q6PIF6,2116,0.08034026465028356,0.09877126654064272
P24752,427,0.00702576112412178,0.07259953161592506
Q02747,115,0.0782608695652174,0.26956521739130435
Q9NUZ1,547,0.003656307129798903,0.07495429616087751
Q16378,134,0.05970149253731343,0.9253731343283582
Q8IYT1,594,0.6717171717171717,0.16666666666666666
Q8N5C7,304,0.12171052631578948,0.1611842105263158
Q9Y6X1,66,0.0,0.3787878787878788
Q9Y2T3,454,0.0,0.006607929515418502
Q8NFQ5,453,0.019867549668874173,0.0684326710816777
Q7Z5A7,132,0.007575757575757576,0.13636363636363635
Q92997,716,0.547486033519553,0.15921787709497207
Q5SNV9,1468,0.6246594005449592,0.19618528610354224
Q15800,293,0.0,0.010238907849829351
P13942,1736,0.7091013824884793,0.08352534562211981
Q71RH2,274,0.0036496350364963502,0.1386861313868613
Q495Z4,193,0.42487046632124353,0.5751295336787565
P29144,1249,0.01200960768614892,0.0488390712570056
Q96EB1,424,0.18632075471698112,0.19811320754716982
Q14264,604,0.23509933774834438,0.34602649006622516
O43670,478,0.3619246861924686,0.4435146443514644
Q92519,343,0.19533527696793002,0.10495626822157435
Q08334,325,0.13846153846153847,0.17846153846153845
Q9NZN4,543,0.029465930018416207,0.09944751381215469
Q9H1U9,297,0.05723905723905724,0.12794612794612795
Q5W041,872,0.11123853211009174,0.06422018348623854
A6NCM1,818,0.044009779951100246,0.1528117359413203
Q8NHY6,868,0.4308755760368664,0.097926267281106
Q9P2W1,217,0.0,0.009216589861751152
Q96IR2,970,0.1711340206185567,0.08969072164948454
Q7L0L9,218,0.6192660550458715,0.22935779816513763
P23280,308,0.02922077922077922,0.04220779220779221
Q8N8F6,280,0.3142857142857143,0.18571428571428572
Q96LI5,555,0.03963963963963964,0.05945945945945946
