first_vep,second_vep,region,kappa
DeMaSk,UNEECON,disordered,0.2499703124208599
UNEECON,DeMaSk,disordered,0.2499703124208599
DeMaSk,UNEECON,intermediate,0.2849812005878422
UNEECON,DeMaSk,intermediate,0.2849812005878422
DeMaSk,UNEECON,ordered,0.3191156845513406
UNEECON,DeMaSk,ordered,0.3191156845513406
DeMaSk,Polyphen2_HumDiv,disordered,0.3358528438703342
Polyphen2_HumDiv,DeMaSk,disordered,0.3358528438703342
DeMaSk,Polyphen2_HumDiv,intermediate,0.3843591483538924
Polyphen2_HumDiv,DeMaSk,intermediate,0.3843591483538924
DeMaSk,Polyphen2_HumDiv,ordered,0.4102020832505425
Polyphen2_HumDiv,DeMaSk,ordered,0.4102020832505425
DeMaSk,AlphaMissense,disordered,0.2349784000012836
AlphaMissense,DeMaSk,disordered,0.2349784000012836
DeMaSk,AlphaMissense,intermediate,0.3979166124817708
AlphaMissense,DeMaSk,intermediate,0.3979166124817708
DeMaSk,AlphaMissense,ordered,0.4637947735788243
AlphaMissense,DeMaSk,ordered,0.4637947735788243
DeMaSk,MutFormer,disordered,0.079698431309602
MutFormer,DeMaSk,disordered,0.079698431309602
DeMaSk,MutFormer,intermediate,0.1008910112284344
MutFormer,DeMaSk,intermediate,0.1008910112284344
DeMaSk,MutFormer,ordered,0.146547164875525
MutFormer,DeMaSk,ordered,0.146547164875525
DeMaSk,ClinPred,disordered,0.2030955799510232
ClinPred,DeMaSk,disordered,0.2030955799510232
DeMaSk,ClinPred,intermediate,0.3857823422890371
ClinPred,DeMaSk,intermediate,0.3857823422890371
DeMaSk,ClinPred,ordered,0.4627061599085637
ClinPred,DeMaSk,ordered,0.4627061599085637
DeMaSk,CPT,disordered,0.1198230831240304
CPT,DeMaSk,disordered,0.1198230831240304
DeMaSk,CPT,intermediate,0.3346026001371206
CPT,DeMaSk,intermediate,0.3346026001371206
DeMaSk,CPT,ordered,0.4297220355214761
CPT,DeMaSk,ordered,0.4297220355214761
DeMaSk,REVEL,disordered,0.1146547040137672
REVEL,DeMaSk,disordered,0.1146547040137672
DeMaSk,REVEL,intermediate,0.2851703277016343
REVEL,DeMaSk,intermediate,0.2851703277016343
DeMaSk,REVEL,ordered,0.404857053254186
REVEL,DeMaSk,ordered,0.404857053254186
DeMaSk,CADD,disordered,0.3766204673908121
CADD,DeMaSk,disordered,0.3766204673908121
DeMaSk,CADD,intermediate,0.4071162454318289
CADD,DeMaSk,intermediate,0.4071162454318289
DeMaSk,CADD,ordered,0.4027380380810934
CADD,DeMaSk,ordered,0.4027380380810934
DeMaSk,SIFT,disordered,0.5037493750342288
SIFT,DeMaSk,disordered,0.5037493750342288
DeMaSk,SIFT,intermediate,0.5156658981769797
SIFT,DeMaSk,intermediate,0.5156658981769797
DeMaSk,SIFT,ordered,0.5066957683941806
SIFT,DeMaSk,ordered,0.5066957683941806
DeMaSk,FATHMM,disordered,0.040797936805591
FATHMM,DeMaSk,disordered,0.040797936805591
DeMaSk,FATHMM,intermediate,0.0551017679025995
FATHMM,DeMaSk,intermediate,0.0551017679025995
DeMaSk,FATHMM,ordered,0.100493050743787
FATHMM,DeMaSk,ordered,0.100493050743787
DeMaSk,ESM-1b,disordered,0.1641634242072046
ESM-1b,DeMaSk,disordered,0.1641634242072046
DeMaSk,ESM-1b,intermediate,0.3674780576577955
ESM-1b,DeMaSk,intermediate,0.3674780576577955
DeMaSk,ESM-1b,ordered,0.443602214975072
ESM-1b,DeMaSk,ordered,0.443602214975072
DeMaSk,GEMME,disordered,0.3478391856331404
GEMME,DeMaSk,disordered,0.3478391856331404
DeMaSk,GEMME,intermediate,0.4362534342610549
GEMME,DeMaSk,intermediate,0.4362534342610549
DeMaSk,GEMME,ordered,0.4780528800595985
GEMME,DeMaSk,ordered,0.4780528800595985
DeMaSk,MetaRNN,disordered,0.0927505994632412
MetaRNN,DeMaSk,disordered,0.0927505994632412
DeMaSk,MetaRNN,intermediate,0.3266060519928984
MetaRNN,DeMaSk,intermediate,0.3266060519928984
DeMaSk,MetaRNN,ordered,0.471269142923269
MetaRNN,DeMaSk,ordered,0.471269142923269
DeMaSk,MetaSVM,disordered,0.1270322589135553
MetaSVM,DeMaSk,disordered,0.1270322589135553
DeMaSk,MetaSVM,intermediate,0.211032310872228
MetaSVM,DeMaSk,intermediate,0.211032310872228
DeMaSk,MetaSVM,ordered,0.3074407397815244
MetaSVM,DeMaSk,ordered,0.3074407397815244
DEOGEN2,BayesDel,disordered,0.2669145420837829
BayesDel,DEOGEN2,disordered,0.2669145420837829
DEOGEN2,BayesDel,intermediate,0.3745608372851291
BayesDel,DEOGEN2,intermediate,0.3745608372851291
DEOGEN2,BayesDel,ordered,0.4218536977696038
BayesDel,DEOGEN2,ordered,0.4218536977696038
DEOGEN2,Envision,disordered,0.1298894802526846
Envision,DEOGEN2,disordered,0.1298894802526846
DEOGEN2,Envision,intermediate,0.2041789908283331
Envision,DEOGEN2,intermediate,0.2041789908283331
DEOGEN2,Envision,ordered,0.2320907122572156
Envision,DEOGEN2,ordered,0.2320907122572156
DEOGEN2,SIFT4G,disordered,0.1934000785209639
SIFT4G,DEOGEN2,disordered,0.1934000785209639
DEOGEN2,SIFT4G,intermediate,0.271298090718241
SIFT4G,DEOGEN2,intermediate,0.271298090718241
DEOGEN2,SIFT4G,ordered,0.2718442313572102
SIFT4G,DEOGEN2,ordered,0.2718442313572102
DEOGEN2,UNEECON,disordered,0.2153911376258487
UNEECON,DEOGEN2,disordered,0.2153911376258487
DEOGEN2,UNEECON,intermediate,0.2922495041058531
UNEECON,DEOGEN2,intermediate,0.2922495041058531
DEOGEN2,UNEECON,ordered,0.2976931462873597
UNEECON,DEOGEN2,ordered,0.2976931462873597
DEOGEN2,Polyphen2_HumDiv,disordered,0.179976440155844
Polyphen2_HumDiv,DEOGEN2,disordered,0.179976440155844
DEOGEN2,Polyphen2_HumDiv,intermediate,0.2363942884758639
Polyphen2_HumDiv,DEOGEN2,intermediate,0.2363942884758639
DEOGEN2,Polyphen2_HumDiv,ordered,0.2507647564177071
Polyphen2_HumDiv,DEOGEN2,ordered,0.2507647564177071
DEOGEN2,AlphaMissense,disordered,0.2300240290765095
AlphaMissense,DEOGEN2,disordered,0.2300240290765095
DEOGEN2,AlphaMissense,intermediate,0.305294219781786
AlphaMissense,DEOGEN2,intermediate,0.305294219781786
DEOGEN2,AlphaMissense,ordered,0.3032385551525004
AlphaMissense,DEOGEN2,ordered,0.3032385551525004
DEOGEN2,MutFormer,disordered,0.2241183674680218
MutFormer,DEOGEN2,disordered,0.2241183674680218
DEOGEN2,MutFormer,intermediate,0.2936629226092612
MutFormer,DEOGEN2,intermediate,0.2936629226092612
DEOGEN2,MutFormer,ordered,0.3448365184992132
MutFormer,DEOGEN2,ordered,0.3448365184992132
DEOGEN2,ClinPred,disordered,0.323439995230266
ClinPred,DEOGEN2,disordered,0.323439995230266
DEOGEN2,ClinPred,intermediate,0.3702961200316896
ClinPred,DEOGEN2,intermediate,0.3702961200316896
DEOGEN2,ClinPred,ordered,0.3509604579535209
ClinPred,DEOGEN2,ordered,0.3509604579535209
DEOGEN2,CPT,disordered,0.2147609329975819
CPT,DEOGEN2,disordered,0.2147609329975819
DEOGEN2,CPT,intermediate,0.3201949866331042
CPT,DEOGEN2,intermediate,0.3201949866331042
DEOGEN2,CPT,ordered,0.3147349111429223
CPT,DEOGEN2,ordered,0.3147349111429223
DEOGEN2,REVEL,disordered,0.3122264163049371
REVEL,DEOGEN2,disordered,0.3122264163049371
DEOGEN2,REVEL,intermediate,0.4561267174965466
REVEL,DEOGEN2,intermediate,0.4561267174965466
DEOGEN2,REVEL,ordered,0.5112648092894492
REVEL,DEOGEN2,ordered,0.5112648092894492
DEOGEN2,CADD,disordered,0.2174917804953652
CADD,DEOGEN2,disordered,0.2174917804953652
DEOGEN2,CADD,intermediate,0.2807551717599332
CADD,DEOGEN2,intermediate,0.2807551717599332
DEOGEN2,CADD,ordered,0.2939657765821981
CADD,DEOGEN2,ordered,0.2939657765821981
DEOGEN2,SIFT,disordered,0.1532091565526849
SIFT,DEOGEN2,disordered,0.1532091565526849
DEOGEN2,SIFT,intermediate,0.2465149684514287
SIFT,DEOGEN2,intermediate,0.2465149684514287
DEOGEN2,SIFT,ordered,0.2840126668640562
SIFT,DEOGEN2,ordered,0.2840126668640562
DEOGEN2,FATHMM,disordered,0.1304707390411154
FATHMM,DEOGEN2,disordered,0.1304707390411154
DEOGEN2,FATHMM,intermediate,0.2726736394903276
FATHMM,DEOGEN2,intermediate,0.2726736394903276
DEOGEN2,FATHMM,ordered,0.4033715333700705
FATHMM,DEOGEN2,ordered,0.4033715333700705
DEOGEN2,ESM-1b,disordered,0.2656073275450267
ESM-1b,DEOGEN2,disordered,0.2656073275450267
DEOGEN2,ESM-1b,intermediate,0.331587239604912
ESM-1b,DEOGEN2,intermediate,0.331587239604912
DEOGEN2,ESM-1b,ordered,0.3203705275074484
ESM-1b,DEOGEN2,ordered,0.3203705275074484
DEOGEN2,GEMME,disordered,0.1737084625084298
GEMME,DEOGEN2,disordered,0.1737084625084298
DEOGEN2,GEMME,intermediate,0.240041695407953
GEMME,DEOGEN2,intermediate,0.240041695407953
DEOGEN2,GEMME,ordered,0.2476097102333779
GEMME,DEOGEN2,ordered,0.2476097102333779
DEOGEN2,MetaRNN,disordered,0.2570006114439193
MetaRNN,DEOGEN2,disordered,0.2570006114439193
DEOGEN2,MetaRNN,intermediate,0.3954247344062367
MetaRNN,DEOGEN2,intermediate,0.3954247344062367
DEOGEN2,MetaRNN,ordered,0.4162840476989607
MetaRNN,DEOGEN2,ordered,0.4162840476989607
DEOGEN2,MetaSVM,disordered,0.2565215284854475
MetaSVM,DEOGEN2,disordered,0.2565215284854475
DEOGEN2,MetaSVM,intermediate,0.4145019972325999
MetaSVM,DEOGEN2,intermediate,0.4145019972325999
DEOGEN2,MetaSVM,ordered,0.5095814106322305
MetaSVM,DEOGEN2,ordered,0.5095814106322305
BayesDel,Envision,disordered,0.1675389363051612
Envision,BayesDel,disordered,0.1675389363051612
BayesDel,Envision,intermediate,0.2752708227994566
Envision,BayesDel,intermediate,0.2752708227994566
BayesDel,Envision,ordered,0.3528055567626397
Envision,BayesDel,ordered,0.3528055567626397
BayesDel,SIFT4G,disordered,0.1851847793129807
SIFT4G,BayesDel,disordered,0.1851847793129807
BayesDel,SIFT4G,intermediate,0.3174513400446305
SIFT4G,BayesDel,intermediate,0.3174513400446305
BayesDel,SIFT4G,ordered,0.3849953985871931
SIFT4G,BayesDel,ordered,0.3849953985871931
BayesDel,UNEECON,disordered,0.2287616438192861
UNEECON,BayesDel,disordered,0.2287616438192861
BayesDel,UNEECON,intermediate,0.3311541374471966
UNEECON,BayesDel,intermediate,0.3311541374471966
BayesDel,UNEECON,ordered,0.3732759138966713
UNEECON,BayesDel,ordered,0.3732759138966713
BayesDel,Polyphen2_HumDiv,disordered,0.2184414751654688
Polyphen2_HumDiv,BayesDel,disordered,0.2184414751654688
BayesDel,Polyphen2_HumDiv,intermediate,0.3092495323457821
Polyphen2_HumDiv,BayesDel,intermediate,0.3092495323457821
BayesDel,Polyphen2_HumDiv,ordered,0.3801168044437132
Polyphen2_HumDiv,BayesDel,ordered,0.3801168044437132
BayesDel,AlphaMissense,disordered,0.323416420588933
AlphaMissense,BayesDel,disordered,0.323416420588933
BayesDel,AlphaMissense,intermediate,0.4380706796041803
AlphaMissense,BayesDel,intermediate,0.4380706796041803
BayesDel,AlphaMissense,ordered,0.4925819609956596
AlphaMissense,BayesDel,ordered,0.4925819609956596
BayesDel,MutFormer,disordered,0.1966840811200882
MutFormer,BayesDel,disordered,0.1966840811200882
BayesDel,MutFormer,intermediate,0.2625374574735533
MutFormer,BayesDel,intermediate,0.2625374574735533
BayesDel,MutFormer,ordered,0.3013621044365919
MutFormer,BayesDel,ordered,0.3013621044365919
BayesDel,ClinPred,disordered,0.3392618189218132
ClinPred,BayesDel,disordered,0.3392618189218132
BayesDel,ClinPred,intermediate,0.479797384892926
ClinPred,BayesDel,intermediate,0.479797384892926
BayesDel,ClinPred,ordered,0.5324754659841064
ClinPred,BayesDel,ordered,0.5324754659841064
BayesDel,CPT,disordered,0.23054905153205
CPT,BayesDel,disordered,0.23054905153205
BayesDel,CPT,intermediate,0.4033755787268793
CPT,BayesDel,intermediate,0.4033755787268793
BayesDel,CPT,ordered,0.4474178011536586
CPT,BayesDel,ordered,0.4474178011536586
BayesDel,REVEL,disordered,0.5327560234591975
REVEL,BayesDel,disordered,0.5327560234591975
BayesDel,REVEL,intermediate,0.643311887750958
REVEL,BayesDel,intermediate,0.643311887750958
BayesDel,REVEL,ordered,0.6875683869562255
REVEL,BayesDel,ordered,0.6875683869562255
BayesDel,CADD,disordered,0.2662791461919985
CADD,BayesDel,disordered,0.2662791461919985
BayesDel,CADD,intermediate,0.3471485379847489
CADD,BayesDel,intermediate,0.3471485379847489
BayesDel,CADD,ordered,0.4200142407675791
CADD,BayesDel,ordered,0.4200142407675791
BayesDel,SIFT,disordered,0.1578059264626953
SIFT,BayesDel,disordered,0.1578059264626953
BayesDel,SIFT,intermediate,0.2768945534933313
SIFT,BayesDel,intermediate,0.2768945534933313
BayesDel,SIFT,ordered,0.3639102805779391
SIFT,BayesDel,ordered,0.3639102805779391
BayesDel,FATHMM,disordered,0.1915544528170957
FATHMM,BayesDel,disordered,0.1915544528170957
BayesDel,FATHMM,intermediate,0.2609872723588573
FATHMM,BayesDel,intermediate,0.2609872723588573
BayesDel,FATHMM,ordered,0.3120270902960572
FATHMM,BayesDel,ordered,0.3120270902960572
BayesDel,ESM-1b,disordered,0.2414115783165825
ESM-1b,BayesDel,disordered,0.2414115783165825
BayesDel,ESM-1b,intermediate,0.3684725432753652
ESM-1b,BayesDel,intermediate,0.3684725432753652
BayesDel,ESM-1b,ordered,0.4251017884615757
ESM-1b,BayesDel,ordered,0.4251017884615757
BayesDel,GEMME,disordered,0.180328382681678
GEMME,BayesDel,disordered,0.180328382681678
BayesDel,GEMME,intermediate,0.3060930298577068
GEMME,BayesDel,intermediate,0.3060930298577068
BayesDel,GEMME,ordered,0.3845756663642672
GEMME,BayesDel,ordered,0.3845756663642672
BayesDel,MetaRNN,disordered,0.3712608664637806
MetaRNN,BayesDel,disordered,0.3712608664637806
BayesDel,MetaRNN,intermediate,0.5791699710186575
MetaRNN,BayesDel,intermediate,0.5791699710186575
BayesDel,MetaRNN,ordered,0.6303685848260856
MetaRNN,BayesDel,ordered,0.6303685848260856
BayesDel,MetaSVM,disordered,0.3979346546389692
MetaSVM,BayesDel,disordered,0.3979346546389692
BayesDel,MetaSVM,intermediate,0.4745617612831685
MetaSVM,BayesDel,intermediate,0.4745617612831685
BayesDel,MetaSVM,ordered,0.5346860395933328
MetaSVM,BayesDel,ordered,0.5346860395933328
Envision,SIFT4G,disordered,0.3005395260386043
SIFT4G,Envision,disordered,0.3005395260386043
Envision,SIFT4G,intermediate,0.421358722932422
SIFT4G,Envision,intermediate,0.421358722932422
Envision,SIFT4G,ordered,0.4583985340416912
SIFT4G,Envision,ordered,0.4583985340416912
Envision,UNEECON,disordered,0.2592943840959008
UNEECON,Envision,disordered,0.2592943840959008
Envision,UNEECON,intermediate,0.2761168802686777
UNEECON,Envision,intermediate,0.2761168802686777
Envision,UNEECON,ordered,0.2836753894734576
UNEECON,Envision,ordered,0.2836753894734576
Envision,Polyphen2_HumDiv,disordered,0.4946636451921212
Polyphen2_HumDiv,Envision,disordered,0.4946636451921212
Envision,Polyphen2_HumDiv,intermediate,0.5335611904610644
Polyphen2_HumDiv,Envision,intermediate,0.5335611904610644
Envision,Polyphen2_HumDiv,ordered,0.527614145040668
Polyphen2_HumDiv,Envision,ordered,0.527614145040668
Envision,AlphaMissense,disordered,0.2195864871541132
AlphaMissense,Envision,disordered,0.2195864871541132
Envision,AlphaMissense,intermediate,0.3648480498254198
AlphaMissense,Envision,intermediate,0.3648480498254198
Envision,AlphaMissense,ordered,0.4141053237801397
AlphaMissense,Envision,ordered,0.4141053237801397
Envision,MutFormer,disordered,0.0667630091604074
MutFormer,Envision,disordered,0.0667630091604074
Envision,MutFormer,intermediate,0.0833166670348755
MutFormer,Envision,intermediate,0.0833166670348755
Envision,MutFormer,ordered,0.120037555637814
MutFormer,Envision,ordered,0.120037555637814
Envision,ClinPred,disordered,0.2028698805969992
ClinPred,Envision,disordered,0.2028698805969992
Envision,ClinPred,intermediate,0.377146977853017
ClinPred,Envision,intermediate,0.377146977853017
Envision,ClinPred,ordered,0.4513689763155615
ClinPred,Envision,ordered,0.4513689763155615
Envision,CPT,disordered,0.1215205205031488
CPT,Envision,disordered,0.1215205205031488
Envision,CPT,intermediate,0.334616667906229
CPT,Envision,intermediate,0.334616667906229
Envision,CPT,ordered,0.4509528755941012
CPT,Envision,ordered,0.4509528755941012
Envision,REVEL,disordered,0.1140708930908719
REVEL,Envision,disordered,0.1140708930908719
Envision,REVEL,intermediate,0.2472744272449432
REVEL,Envision,intermediate,0.2472744272449432
Envision,REVEL,ordered,0.3494062510470361
REVEL,Envision,ordered,0.3494062510470361
Envision,CADD,disordered,0.4550572891922617
CADD,Envision,disordered,0.4550572891922617
Envision,CADD,intermediate,0.4933107828000911
CADD,Envision,intermediate,0.4933107828000911
Envision,CADD,ordered,0.4763972120905517
CADD,Envision,ordered,0.4763972120905517
Envision,SIFT,disordered,0.4060817820194221
SIFT,Envision,disordered,0.4060817820194221
Envision,SIFT,intermediate,0.4460917559750124
SIFT,Envision,intermediate,0.4460917559750124
Envision,SIFT,ordered,0.4547162077315246
SIFT,Envision,ordered,0.4547162077315246
Envision,FATHMM,disordered,0.0240744579864323
FATHMM,Envision,disordered,0.0240744579864323
Envision,FATHMM,intermediate,0.024047422829318
FATHMM,Envision,intermediate,0.024047422829318
Envision,FATHMM,ordered,0.0587908909443226
FATHMM,Envision,ordered,0.0587908909443226
Envision,ESM-1b,disordered,0.1624974349989796
ESM-1b,Envision,disordered,0.1624974349989796
Envision,ESM-1b,intermediate,0.3414745447807823
ESM-1b,Envision,intermediate,0.3414745447807823
Envision,ESM-1b,ordered,0.4154401325525891
ESM-1b,Envision,ordered,0.4154401325525891
Envision,GEMME,disordered,0.3856915857351841
GEMME,Envision,disordered,0.3856915857351841
Envision,GEMME,intermediate,0.4706233674642593
GEMME,Envision,intermediate,0.4706233674642593
Envision,GEMME,ordered,0.4830931932028809
GEMME,Envision,ordered,0.4830931932028809
Envision,MetaRNN,disordered,0.0871711873819272
MetaRNN,Envision,disordered,0.0871711873819272
Envision,MetaRNN,intermediate,0.2836178858341688
MetaRNN,Envision,intermediate,0.2836178858341688
Envision,MetaRNN,ordered,0.4217375173286807
MetaRNN,Envision,ordered,0.4217375173286807
Envision,MetaSVM,disordered,0.1392290943796064
MetaSVM,Envision,disordered,0.1392290943796064
Envision,MetaSVM,intermediate,0.1909992393840685
MetaSVM,Envision,intermediate,0.1909992393840685
Envision,MetaSVM,ordered,0.263894266324117
MetaSVM,Envision,ordered,0.263894266324117
SIFT4G,UNEECON,disordered,0.1907931486275814
UNEECON,SIFT4G,disordered,0.1907931486275814
SIFT4G,UNEECON,intermediate,0.2783946981026244
UNEECON,SIFT4G,intermediate,0.2783946981026244
SIFT4G,UNEECON,ordered,0.3050575194468362
UNEECON,SIFT4G,ordered,0.3050575194468362
SIFT4G,Polyphen2_HumDiv,disordered,0.340307668174058
Polyphen2_HumDiv,SIFT4G,disordered,0.340307668174058
SIFT4G,Polyphen2_HumDiv,intermediate,0.4754220145233955
Polyphen2_HumDiv,SIFT4G,intermediate,0.4754220145233955
SIFT4G,Polyphen2_HumDiv,ordered,0.5274493651181051
Polyphen2_HumDiv,SIFT4G,ordered,0.5274493651181051
SIFT4G,AlphaMissense,disordered,0.2384143859462957
AlphaMissense,SIFT4G,disordered,0.2384143859462957
SIFT4G,AlphaMissense,intermediate,0.3990215170110408
AlphaMissense,SIFT4G,intermediate,0.3990215170110408
SIFT4G,AlphaMissense,ordered,0.4520133369269733
AlphaMissense,SIFT4G,ordered,0.4520133369269733
SIFT4G,MutFormer,disordered,0.0844182438542928
MutFormer,SIFT4G,disordered,0.0844182438542928
SIFT4G,MutFormer,intermediate,0.1197470331753381
MutFormer,SIFT4G,intermediate,0.1197470331753381
SIFT4G,MutFormer,ordered,0.1536636045800187
MutFormer,SIFT4G,ordered,0.1536636045800187
SIFT4G,ClinPred,disordered,0.2993698231521132
ClinPred,SIFT4G,disordered,0.2993698231521132
SIFT4G,ClinPred,intermediate,0.4666126472452718
ClinPred,SIFT4G,intermediate,0.4666126472452718
SIFT4G,ClinPred,ordered,0.5291692639902086
ClinPred,SIFT4G,ordered,0.5291692639902086
SIFT4G,CPT,disordered,0.15985009956168789
CPT,SIFT4G,disordered,0.15985009956168789
SIFT4G,CPT,intermediate,0.3884837448206403
CPT,SIFT4G,intermediate,0.3884837448206403
SIFT4G,CPT,ordered,0.4902921757380055
CPT,SIFT4G,ordered,0.4902921757380055
SIFT4G,REVEL,disordered,0.1621359780785838
REVEL,SIFT4G,disordered,0.1621359780785838
SIFT4G,REVEL,intermediate,0.3177185613570771
REVEL,SIFT4G,intermediate,0.3177185613570771
SIFT4G,REVEL,ordered,0.4070530613336761
REVEL,SIFT4G,ordered,0.4070530613336761
SIFT4G,CADD,disordered,0.3335785003513476
CADD,SIFT4G,disordered,0.3335785003513476
SIFT4G,CADD,intermediate,0.4509769808140186
CADD,SIFT4G,intermediate,0.4509769808140186
SIFT4G,CADD,ordered,0.4768739956339882
CADD,SIFT4G,ordered,0.4768739956339882
SIFT4G,SIFT,disordered,0.3482443106571581
SIFT,SIFT4G,disordered,0.3482443106571581
SIFT4G,SIFT,intermediate,0.4881355730328028
SIFT,SIFT4G,intermediate,0.4881355730328028
SIFT4G,SIFT,ordered,0.555458105209367
SIFT,SIFT4G,ordered,0.555458105209367
SIFT4G,FATHMM,disordered,0.031501901187924
FATHMM,SIFT4G,disordered,0.031501901187924
SIFT4G,FATHMM,intermediate,0.0502856743259387
FATHMM,SIFT4G,intermediate,0.0502856743259387
SIFT4G,FATHMM,ordered,0.0829755730578436
FATHMM,SIFT4G,ordered,0.0829755730578436
SIFT4G,ESM-1b,disordered,0.2054295144179652
ESM-1b,SIFT4G,disordered,0.2054295144179652
SIFT4G,ESM-1b,intermediate,0.37994774923606
ESM-1b,SIFT4G,intermediate,0.37994774923606
SIFT4G,ESM-1b,ordered,0.4502782656189636
ESM-1b,SIFT4G,ordered,0.4502782656189636
SIFT4G,GEMME,disordered,0.3509736555793344
GEMME,SIFT4G,disordered,0.3509736555793344
SIFT4G,GEMME,intermediate,0.4998652314216077
GEMME,SIFT4G,intermediate,0.4998652314216077
SIFT4G,GEMME,ordered,0.5533147066305659
GEMME,SIFT4G,ordered,0.5533147066305659
SIFT4G,MetaRNN,disordered,0.149942381026945
MetaRNN,SIFT4G,disordered,0.149942381026945
SIFT4G,MetaRNN,intermediate,0.3756616078351524
MetaRNN,SIFT4G,intermediate,0.3756616078351524
SIFT4G,MetaRNN,ordered,0.4942687015710353
MetaRNN,SIFT4G,ordered,0.4942687015710353
SIFT4G,MetaSVM,disordered,0.1484188804874259
MetaSVM,SIFT4G,disordered,0.1484188804874259
SIFT4G,MetaSVM,intermediate,0.2399554426731037
MetaSVM,SIFT4G,intermediate,0.2399554426731037
SIFT4G,MetaSVM,ordered,0.3200927916716255
MetaSVM,SIFT4G,ordered,0.3200927916716255
UNEECON,Polyphen2_HumDiv,disordered,0.2952865411951232
Polyphen2_HumDiv,UNEECON,disordered,0.2952865411951232
UNEECON,Polyphen2_HumDiv,intermediate,0.2973376343523947
Polyphen2_HumDiv,UNEECON,intermediate,0.2973376343523947
UNEECON,Polyphen2_HumDiv,ordered,0.2972695939420109
Polyphen2_HumDiv,UNEECON,ordered,0.2972695939420109
UNEECON,AlphaMissense,disordered,0.2703000552501629
AlphaMissense,UNEECON,disordered,0.2703000552501629
UNEECON,AlphaMissense,intermediate,0.3900817529169371
AlphaMissense,UNEECON,intermediate,0.3900817529169371
UNEECON,AlphaMissense,ordered,0.3975267754030268
AlphaMissense,UNEECON,ordered,0.3975267754030268
UNEECON,MutFormer,disordered,0.1463644398495825
MutFormer,UNEECON,disordered,0.1463644398495825
UNEECON,MutFormer,intermediate,0.1710195710843067
MutFormer,UNEECON,intermediate,0.1710195710843067
UNEECON,MutFormer,ordered,0.2048260895959018
MutFormer,UNEECON,ordered,0.2048260895959018
UNEECON,ClinPred,disordered,0.2165168190892076
ClinPred,UNEECON,disordered,0.2165168190892076
UNEECON,ClinPred,intermediate,0.3402882986388351
ClinPred,UNEECON,intermediate,0.3402882986388351
UNEECON,ClinPred,ordered,0.3631799913167958
ClinPred,UNEECON,ordered,0.3631799913167958
UNEECON,CPT,disordered,0.1347807674111798
CPT,UNEECON,disordered,0.1347807674111798
UNEECON,CPT,intermediate,0.2964544652033533
CPT,UNEECON,intermediate,0.2964544652033533
UNEECON,CPT,ordered,0.3246232861120769
CPT,UNEECON,ordered,0.3246232861120769
UNEECON,REVEL,disordered,0.1519527580406088
REVEL,UNEECON,disordered,0.1519527580406088
UNEECON,REVEL,intermediate,0.290222260786399
REVEL,UNEECON,intermediate,0.290222260786399
UNEECON,REVEL,ordered,0.3473334838595692
REVEL,UNEECON,ordered,0.3473334838595692
UNEECON,CADD,disordered,0.4045243266340946
CADD,UNEECON,disordered,0.4045243266340946
UNEECON,CADD,intermediate,0.395926966709526
CADD,UNEECON,intermediate,0.395926966709526
UNEECON,CADD,ordered,0.3898486259560004
CADD,UNEECON,ordered,0.3898486259560004
UNEECON,SIFT,disordered,0.2635086474078625
SIFT,UNEECON,disordered,0.2635086474078625
UNEECON,SIFT,intermediate,0.2964137630077829
SIFT,UNEECON,intermediate,0.2964137630077829
UNEECON,SIFT,ordered,0.3235766925447108
SIFT,UNEECON,ordered,0.3235766925447108
UNEECON,FATHMM,disordered,0.0653391814609093
FATHMM,UNEECON,disordered,0.0653391814609093
UNEECON,FATHMM,intermediate,0.0689910925830797
FATHMM,UNEECON,intermediate,0.0689910925830797
UNEECON,FATHMM,ordered,0.0859120159809744
FATHMM,UNEECON,ordered,0.0859120159809744
UNEECON,ESM-1b,disordered,0.1853154826098354
ESM-1b,UNEECON,disordered,0.1853154826098354
UNEECON,ESM-1b,intermediate,0.3363713406990787
ESM-1b,UNEECON,intermediate,0.3363713406990787
UNEECON,ESM-1b,ordered,0.348702063985853
ESM-1b,UNEECON,ordered,0.348702063985853
UNEECON,GEMME,disordered,0.2530369292653751
GEMME,UNEECON,disordered,0.2530369292653751
UNEECON,GEMME,intermediate,0.2864941343351885
GEMME,UNEECON,intermediate,0.2864941343351885
UNEECON,GEMME,ordered,0.2931488297715733
GEMME,UNEECON,ordered,0.2931488297715733
UNEECON,MetaRNN,disordered,0.1105159513100277
MetaRNN,UNEECON,disordered,0.1105159513100277
UNEECON,MetaRNN,intermediate,0.2945489962062394
MetaRNN,UNEECON,intermediate,0.2945489962062394
UNEECON,MetaRNN,ordered,0.3609977898104644
MetaRNN,UNEECON,ordered,0.3609977898104644
UNEECON,MetaSVM,disordered,0.178546785002102
MetaSVM,UNEECON,disordered,0.178546785002102
UNEECON,MetaSVM,intermediate,0.2177818382700876
MetaSVM,UNEECON,intermediate,0.2177818382700876
UNEECON,MetaSVM,ordered,0.2542214075386194
MetaSVM,UNEECON,ordered,0.2542214075386194
Polyphen2_HumDiv,AlphaMissense,disordered,0.2768757071284693
AlphaMissense,Polyphen2_HumDiv,disordered,0.2768757071284693
Polyphen2_HumDiv,AlphaMissense,intermediate,0.3989821472132653
AlphaMissense,Polyphen2_HumDiv,intermediate,0.3989821472132653
